STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00207222,"SAGINAW NUMBER 3, MI US",6/18/2020,0,87,57
USC00207222,"SAGINAW NUMBER 3, MI US",6/19/2020,0,88,63
USC00207222,"SAGINAW NUMBER 3, MI US",6/20/2020,0,90,65
USC00207222,"SAGINAW NUMBER 3, MI US",6/21/2020,0,92,69
USC00207222,"SAGINAW NUMBER 3, MI US",6/22/2020,0,85,63
USC00207222,"SAGINAW NUMBER 3, MI US",6/23/2020,0.01,88,66
USC00207222,"SAGINAW NUMBER 3, MI US",6/24/2020,0,75,55
USC00207222,"SAGINAW NUMBER 3, MI US",6/25/2020,0,76,57
USC00207222,"SAGINAW NUMBER 3, MI US",6/26/2020,0,82,58
USC00207222,"SAGINAW NUMBER 3, MI US",6/27/2020,0.12,85,64
USC00207222,"SAGINAW NUMBER 3, MI US",6/28/2020,0,86,61
USC00207222,"SAGINAW NUMBER 3, MI US",6/29/2020,0,87,63
USC00207222,"SAGINAW NUMBER 3, MI US",6/30/2020,0,91,64
USC00207222,"SAGINAW NUMBER 3, MI US",7/1/2020,0,89,63
USC00207222,"SAGINAW NUMBER 3, MI US",7/2/2020,0,89,65
USC00207222,"SAGINAW NUMBER 3, MI US",7/3/2020,0,94,69
USC00207222,"SAGINAW NUMBER 3, MI US",7/4/2020,0,90,70
USC00207222,"SAGINAW NUMBER 3, MI US",7/5/2020,0,92,62
USC00207222,"SAGINAW NUMBER 3, MI US",7/6/2020,0,94,67
USC00207222,"SAGINAW NUMBER 3, MI US",7/7/2020,0,95,71
USC00207222,"SAGINAW NUMBER 3, MI US",7/8/2020,0.27,93,69
USC00207222,"SAGINAW NUMBER 3, MI US",7/9/2020,0,94,74
USC00207222,"SAGINAW NUMBER 3, MI US",7/10/2020,0.05,95,71
USC00207222,"SAGINAW NUMBER 3, MI US",7/11/2020,1.03,81,63
USC00207222,"SAGINAW NUMBER 3, MI US",7/12/2020,0,86,63
USC00207222,"SAGINAW NUMBER 3, MI US",7/13/2020,0,80,62
USC00207222,"SAGINAW NUMBER 3, MI US",7/14/2020,0,84,59
USC00207222,"SAGINAW NUMBER 3, MI US",7/15/2020,0,85,64
USC00207222,"SAGINAW NUMBER 3, MI US",7/16/2020,0.22,89,69
USC00207222,"SAGINAW NUMBER 3, MI US",7/17/2020,0.13,80,63
USC00207222,"SAGINAW NUMBER 3, MI US",7/18/2020,0,87,66
USC00207222,"SAGINAW NUMBER 3, MI US",7/19/2020,0,91,69
USC00207222,"SAGINAW NUMBER 3, MI US",7/20/2020,0.84,82,66
USC00207222,"SAGINAW NUMBER 3, MI US",7/21/2020,0,84,63
USC00207222,"SAGINAW NUMBER 3, MI US",7/22/2020,0,81,66
USC00207222,"SAGINAW NUMBER 3, MI US",7/23/2020,0,85,66
USC00207222,"SAGINAW NUMBER 3, MI US",7/24/2020,0,81,59
USC00207222,"SAGINAW NUMBER 3, MI US",7/25/2020,0,83,61
USC00207222,"SAGINAW NUMBER 3, MI US",7/26/2020,0,88,64
USC00207222,"SAGINAW NUMBER 3, MI US",7/27/2020,0,93,72
USC00207222,"SAGINAW NUMBER 3, MI US",7/28/2020,0.19,89,63
USC00207222,"SAGINAW NUMBER 3, MI US",7/29/2020,0.65,89,63
USC00207222,"SAGINAW NUMBER 3, MI US",7/30/2020,0,,62
USC00207222,"SAGINAW NUMBER 3, MI US",7/31/2020,0,82,61
USC00207222,"SAGINAW NUMBER 3, MI US",8/1/2020,0,82,62
USC00207222,"SAGINAW NUMBER 3, MI US",8/2/2020,0.59,80,65
USC00207222,"SAGINAW NUMBER 3, MI US",8/3/2020,0.36,76,64
USC00207222,"SAGINAW NUMBER 3, MI US",8/4/2020,0.58,74,57
USC00207222,"SAGINAW NUMBER 3, MI US",8/5/2020,0.02,69,52
USC00207222,"SAGINAW NUMBER 3, MI US",8/6/2020,0,75,53
USC00207222,"SAGINAW NUMBER 3, MI US",8/7/2020,0,81,56
USC00207222,"SAGINAW NUMBER 3, MI US",8/8/2020,0,84,58
USC00207222,"SAGINAW NUMBER 3, MI US",8/9/2020,0,83,61
USC00207222,"SAGINAW NUMBER 3, MI US",8/10/2020,0,90,70
USC00207222,"SAGINAW NUMBER 3, MI US",8/11/2020,0.01,90,68
USC00207222,"SAGINAW NUMBER 3, MI US",8/12/2020,0,,58
USC00207222,"SAGINAW NUMBER 3, MI US",8/13/2020,0,88,61
USC00207222,"SAGINAW NUMBER 3, MI US",8/14/2020,0,90,61
USC00207222,"SAGINAW NUMBER 3, MI US",8/15/2020,0.05,89,64
USC00207222,"SAGINAW NUMBER 3, MI US",8/16/2020,0.13,87,66
USC00207222,"SAGINAW NUMBER 3, MI US",8/17/2020,0,81,61
USC00207222,"SAGINAW NUMBER 3, MI US",8/18/2020,0.03,83,56
USC00207222,"SAGINAW NUMBER 3, MI US",8/19/2020,0,76,55
USC00207222,"SAGINAW NUMBER 3, MI US",8/20/2020,0,77,56
USC00207222,"SAGINAW NUMBER 3, MI US",8/21/2020,0,85,59
USC00207222,"SAGINAW NUMBER 3, MI US",8/22/2020,0,87,61
USC00207222,"SAGINAW NUMBER 3, MI US",8/23/2020,0,89,61
USC00207222,"SAGINAW NUMBER 3, MI US",8/24/2020,0,87,65
USC00207222,"SAGINAW NUMBER 3, MI US",8/25/2020,0,91,65
USC00207222,"SAGINAW NUMBER 3, MI US",8/26/2020,0.2,91,64
USC00207222,"SAGINAW NUMBER 3, MI US",8/27/2020,0.94,85,64
USC00207222,"SAGINAW NUMBER 3, MI US",8/28/2020,0.15,85,68
USC00207222,"SAGINAW NUMBER 3, MI US",8/29/2020,0.34,80,66
USC00207222,"SAGINAW NUMBER 3, MI US",8/30/2020,0,78,57
USC00207222,"SAGINAW NUMBER 3, MI US",8/31/2020,0,,
USC00207222,"SAGINAW NUMBER 3, MI US",9/1/2020,0,81,61
USC00207222,"SAGINAW NUMBER 3, MI US",9/2/2020,0.12,78,65
USC00207222,"SAGINAW NUMBER 3, MI US",9/3/2020,0.18,81,56
USC00207222,"SAGINAW NUMBER 3, MI US",9/4/2020,0.02,84,52
USC00207222,"SAGINAW NUMBER 3, MI US",9/5/2020,0,72,53
USC00207222,"SAGINAW NUMBER 3, MI US",9/6/2020,0.02,74,49
USC00207222,"SAGINAW NUMBER 3, MI US",9/7/2020,0.56,74,49
USC00207222,"SAGINAW NUMBER 3, MI US",9/8/2020,0.47,76,54
USC00207222,"SAGINAW NUMBER 3, MI US",9/9/2020,0.44,59,53
USC00207222,"SAGINAW NUMBER 3, MI US",9/10/2020,0.07,62,51
USC00207222,"SAGINAW NUMBER 3, MI US",9/11/2020,0,60,51
USC00207222,"SAGINAW NUMBER 3, MI US",9/12/2020,0,69,52
USC00207222,"SAGINAW NUMBER 3, MI US",9/13/2020,0.32,74,53
USC00207222,"SAGINAW NUMBER 3, MI US",9/14/2020,0,70,54
USC00207222,"SAGINAW NUMBER 3, MI US",9/15/2020,0,64,46
USC00207222,"SAGINAW NUMBER 3, MI US",9/16/2020,0,71,49
USC00207222,"SAGINAW NUMBER 3, MI US",9/17/2020,,,
USC00207222,"SAGINAW NUMBER 3, MI US",9/18/2020,0,64,40
USC00207222,"SAGINAW NUMBER 3, MI US",9/19/2020,0,59,36
USC00207222,"SAGINAW NUMBER 3, MI US",9/20/2020,0,63,37
USC00207222,"SAGINAW NUMBER 3, MI US",9/21/2020,0,70,39
USC00207222,"SAGINAW NUMBER 3, MI US",9/22/2020,0,73,43
USC00207222,"SAGINAW NUMBER 3, MI US",9/23/2020,0,75,49
USC00207222,"SAGINAW NUMBER 3, MI US",9/24/2020,0,79,51
USC00207222,"SAGINAW NUMBER 3, MI US",9/25/2020,0,78,52
USC00207222,"SAGINAW NUMBER 3, MI US",9/26/2020,0,82,52
USC00207222,"SAGINAW NUMBER 3, MI US",9/27/2020,0,81,59
USC00207222,"SAGINAW NUMBER 3, MI US",9/28/2020,0.24,77,54
USC00207222,"SAGINAW NUMBER 3, MI US",9/29/2020,0.32,,48
USC00207222,"SAGINAW NUMBER 3, MI US",9/30/2020,0.06,63,46
USC00207222,"SAGINAW NUMBER 3, MI US",10/1/2020,0.17,61,44
USC00207222,"SAGINAW NUMBER 3, MI US",10/2/2020,0.09,59,36
USC00207222,"SAGINAW NUMBER 3, MI US",10/3/2020,0.02,54,36
USC00207222,"SAGINAW NUMBER 3, MI US",10/4/2020,0.22,54,42
USC00207222,"SAGINAW NUMBER 3, MI US",10/5/2020,0,51,35
USC00207222,"SAGINAW NUMBER 3, MI US",10/6/2020,0,60,35
USC00207222,"SAGINAW NUMBER 3, MI US",10/7/2020,0.1,68,50
USC00207222,"SAGINAW NUMBER 3, MI US",10/8/2020,0.02,67,40
USC00207222,"SAGINAW NUMBER 3, MI US",10/9/2020,0,67,40
USC00207222,"SAGINAW NUMBER 3, MI US",10/10/2020,0,77,41
USC00207222,"SAGINAW NUMBER 3, MI US",10/11/2020,0,73,47
USC00207222,"SAGINAW NUMBER 3, MI US",10/12/2020,0,64,44
USC00207222,"SAGINAW NUMBER 3, MI US",10/13/2020,0.4,70,42
USC00207222,"SAGINAW NUMBER 3, MI US",10/14/2020,0,67,42
USC00207222,"SAGINAW NUMBER 3, MI US",10/15/2020,0.02,65,42
USC00207222,"SAGINAW NUMBER 3, MI US",10/16/2020,0,55,30
USC00207222,"SAGINAW NUMBER 3, MI US",10/17/2020,0.09,53,31
USC00207222,"SAGINAW NUMBER 3, MI US",10/18/2020,0,54,31
USC00207222,"SAGINAW NUMBER 3, MI US",10/19/2020,0.26,53,36
USC00207222,"SAGINAW NUMBER 3, MI US",10/20/2020,0,51,36
USC00207222,"SAGINAW NUMBER 3, MI US",10/21/2020,0.31,52,40
USC00207222,"SAGINAW NUMBER 3, MI US",10/22/2020,0.26,56,44
USC00207222,"SAGINAW NUMBER 3, MI US",10/23/2020,0.35,64,44
USC00207222,"SAGINAW NUMBER 3, MI US",10/24/2020,0.36,67,33
USC00207222,"SAGINAW NUMBER 3, MI US",10/25/2020,0,45,33
USC00207222,"SAGINAW NUMBER 3, MI US",10/26/2020,0.04,49,37
USC00207222,"SAGINAW NUMBER 3, MI US",10/27/2020,0.02,41,36
USC00207222,"SAGINAW NUMBER 3, MI US",10/28/2020,0.1,38,35
USC00207222,"SAGINAW NUMBER 3, MI US",10/29/2020,0,53,35
USC00207222,"SAGINAW NUMBER 3, MI US",10/30/2020,0.12,45,32
USC00207222,"SAGINAW NUMBER 3, MI US",10/31/2020,0.02,35,28
USC00207222,"SAGINAW NUMBER 3, MI US",11/1/2020,0.12,51,28
USC00207222,"SAGINAW NUMBER 3, MI US",11/2/2020,0.02,41,28
USC00207222,"SAGINAW NUMBER 3, MI US",11/3/2020,0,47,29
USC00207222,"SAGINAW NUMBER 3, MI US",11/4/2020,0,61,35
USC00207222,"SAGINAW NUMBER 3, MI US",11/5/2020,0,72,49
USC00207222,"SAGINAW NUMBER 3, MI US",11/6/2020,0,66,48
USC00207222,"SAGINAW NUMBER 3, MI US",11/7/2020,0,71,49
USC00207222,"SAGINAW NUMBER 3, MI US",11/8/2020,0,72,45
USC00207222,"SAGINAW NUMBER 3, MI US",11/9/2020,0,75,48
USC00207222,"SAGINAW NUMBER 3, MI US",11/10/2020,0,77,58
USC00207222,"SAGINAW NUMBER 3, MI US",11/11/2020,0.38,74,40
USC00207222,"SAGINAW NUMBER 3, MI US",11/12/2020,0,42,30
USC00207222,"SAGINAW NUMBER 3, MI US",11/13/2020,0.07,52,31
USC00207222,"SAGINAW NUMBER 3, MI US",11/14/2020,0.02,44,25
USC00207222,"SAGINAW NUMBER 3, MI US",11/15/2020,0.57,47,25
USC00207222,"SAGINAW NUMBER 3, MI US",11/16/2020,0.35,52,35
USC00207222,"SAGINAW NUMBER 3, MI US",11/17/2020,0,41,31
USC00207222,"SAGINAW NUMBER 3, MI US",11/18/2020,0,34,24
USC00207222,"SAGINAW NUMBER 3, MI US",11/19/2020,0,45,24
USC00207222,"SAGINAW NUMBER 3, MI US",11/20/2020,0,62,44
USC00207222,"SAGINAW NUMBER 3, MI US",11/21/2020,0,64,36
USC00207222,"SAGINAW NUMBER 3, MI US",11/22/2020,0,45,32
USC00207222,"SAGINAW NUMBER 3, MI US",11/23/2020,0.07,37,30
USC00207222,"SAGINAW NUMBER 3, MI US",11/24/2020,0,43,21
USC00207222,"SAGINAW NUMBER 3, MI US",11/25/2020,0.31,43,21
USC00207222,"SAGINAW NUMBER 3, MI US",11/26/2020,0.32,43,38
USC00207222,"SAGINAW NUMBER 3, MI US",11/27/2020,0,44,40
USC00207222,"SAGINAW NUMBER 3, MI US",11/28/2020,0,44,28
USC00207222,"SAGINAW NUMBER 3, MI US",11/29/2020,0,46,28
USC00207222,"SAGINAW NUMBER 3, MI US",11/30/2020,0,50,34
USC00207222,"SAGINAW NUMBER 3, MI US",12/1/2020,0,34,26
USC00207222,"SAGINAW NUMBER 3, MI US",12/2/2020,0,38,27
USC00207222,"SAGINAW NUMBER 3, MI US",12/3/2020,0,46,30
USC00207222,"SAGINAW NUMBER 3, MI US",12/4/2020,0,39,32
USC00207222,"SAGINAW NUMBER 3, MI US",12/5/2020,0,43,30
USC00207222,"SAGINAW NUMBER 3, MI US",12/6/2020,0,34,23
USC00207222,"SAGINAW NUMBER 3, MI US",12/7/2020,0,30,26
USC00207222,"SAGINAW NUMBER 3, MI US",12/8/2020,0,35,18
USC00207222,"SAGINAW NUMBER 3, MI US",12/9/2020,0,36,18
USC00207222,"SAGINAW NUMBER 3, MI US",12/10/2020,0,40,25
USC00207222,"SAGINAW NUMBER 3, MI US",12/11/2020,0,50,26
USC00207222,"SAGINAW NUMBER 3, MI US",12/12/2020,0.76,41,31
USC00207222,"SAGINAW NUMBER 3, MI US",12/13/2020,0.73,40,27
USC00207222,"SAGINAW NUMBER 3, MI US",12/14/2020,0,33,28
USC00207222,"SAGINAW NUMBER 3, MI US",12/15/2020,0,32,19
USC00207222,"SAGINAW NUMBER 3, MI US",12/16/2020,0,27,19
USC00207222,"SAGINAW NUMBER 3, MI US",12/17/2020,0.01,29,23
USC00207222,"SAGINAW NUMBER 3, MI US",12/18/2020,0.02,30,26
USC00207222,"SAGINAW NUMBER 3, MI US",12/19/2020,0,35,27
USC00207222,"SAGINAW NUMBER 3, MI US",12/20/2020,0,36,31
USC00207222,"SAGINAW NUMBER 3, MI US",12/21/2020,0,36,31
USC00207222,"SAGINAW NUMBER 3, MI US",12/22/2020,0.1,38,32
USC00207222,"SAGINAW NUMBER 3, MI US",12/23/2020,0,39,33
USC00207222,"SAGINAW NUMBER 3, MI US",12/24/2020,0,51,26
USC00207222,"SAGINAW NUMBER 3, MI US",12/25/2020,0,,19
USC00207222,"SAGINAW NUMBER 3, MI US",12/26/2020,0.02,25,19
USC00207222,"SAGINAW NUMBER 3, MI US",12/27/2020,0,28,23
USC00207222,"SAGINAW NUMBER 3, MI US",12/28/2020,0.16,39,27
USC00207222,"SAGINAW NUMBER 3, MI US",12/29/2020,0,34,20
USC00207222,"SAGINAW NUMBER 3, MI US",12/30/2020,0.33,31,20
USC00207222,"SAGINAW NUMBER 3, MI US",12/31/2020,0,36,25
USC00207222,"SAGINAW NUMBER 3, MI US",1/1/2021,0,30,15
USC00207222,"SAGINAW NUMBER 3, MI US",1/2/2021,0.36,32,16
USC00207222,"SAGINAW NUMBER 3, MI US",1/3/2021,0,33,29
USC00207222,"SAGINAW NUMBER 3, MI US",1/4/2021,0,35,30
USC00207222,"SAGINAW NUMBER 3, MI US",1/5/2021,0,33,29
USC00207222,"SAGINAW NUMBER 3, MI US",1/6/2021,0,34,29
USC00207222,"SAGINAW NUMBER 3, MI US",1/7/2021,0,36,30
USC00207222,"SAGINAW NUMBER 3, MI US",1/8/2021,0,35,25
USC00207222,"SAGINAW NUMBER 3, MI US",1/9/2021,0,28,19
USC00207222,"SAGINAW NUMBER 3, MI US",1/10/2021,0,37,19
USC00207222,"SAGINAW NUMBER 3, MI US",1/11/2021,0,31,25
USC00207222,"SAGINAW NUMBER 3, MI US",1/12/2021,0,31,25
USC00207222,"SAGINAW NUMBER 3, MI US",1/13/2021,0,33,26
USC00207222,"SAGINAW NUMBER 3, MI US",1/14/2021,0,40,30
USC00207222,"SAGINAW NUMBER 3, MI US",1/15/2021,0.02,42,32
USC00207222,"SAGINAW NUMBER 3, MI US",1/16/2021,0.13,36,25
USC00207222,"SAGINAW NUMBER 3, MI US",1/17/2021,0,33,26
USC00207222,"SAGINAW NUMBER 3, MI US",1/18/2021,0.05,36,28
USC00207222,"SAGINAW NUMBER 3, MI US",1/19/2021,0.05,31,24
USC00207222,"SAGINAW NUMBER 3, MI US",1/20/2021,0.01,29,17
USC00207222,"SAGINAW NUMBER 3, MI US",1/21/2021,0,31,19
USC00207222,"SAGINAW NUMBER 3, MI US",1/22/2021,0.01,40,22
USC00207222,"SAGINAW NUMBER 3, MI US",1/23/2021,0,22,16
USC00207222,"SAGINAW NUMBER 3, MI US",1/24/2021,0,,15
USC00207222,"SAGINAW NUMBER 3, MI US",1/25/2021,0.02,29,23
USC00207222,"SAGINAW NUMBER 3, MI US",1/26/2021,0.12,30,25
USC00207222,"SAGINAW NUMBER 3, MI US",1/27/2021,0.27,30,9
USC00207222,"SAGINAW NUMBER 3, MI US",1/28/2021,0,25,11
USC00207222,"SAGINAW NUMBER 3, MI US",1/29/2021,0,22,16
USC00207222,"SAGINAW NUMBER 3, MI US",1/30/2021,0,28,5
USC00207222,"SAGINAW NUMBER 3, MI US",1/31/2021,0.02,29,6
USC00207222,"SAGINAW NUMBER 3, MI US",2/1/2021,0.02,30,19
USC00207222,"SAGINAW NUMBER 3, MI US",2/2/2021,0,28,19
USC00207222,"SAGINAW NUMBER 3, MI US",2/3/2021,0,34,13
USC00207222,"SAGINAW NUMBER 3, MI US",2/4/2021,0,39,14
USC00207222,"SAGINAW NUMBER 3, MI US",2/5/2021,0.21,38,22
USC00207222,"SAGINAW NUMBER 3, MI US",2/6/2021,0.03,24,12
USC00207222,"SAGINAW NUMBER 3, MI US",2/7/2021,0.02,20,3
USC00207222,"SAGINAW NUMBER 3, MI US",2/8/2021,0.01,20,-1
USC00207222,"SAGINAW NUMBER 3, MI US",2/9/2021,0.01,19,4
USC00207222,"SAGINAW NUMBER 3, MI US",2/10/2021,0,18,-1
USC00207222,"SAGINAW NUMBER 3, MI US",2/11/2021,0,20,1
USC00207222,"SAGINAW NUMBER 3, MI US",2/12/2021,0.06,22,5
USC00207222,"SAGINAW NUMBER 3, MI US",2/13/2021,0,22,12
USC00207222,"SAGINAW NUMBER 3, MI US",2/14/2021,0.08,21,-4
USC00207222,"SAGINAW NUMBER 3, MI US",2/15/2021,0.12,21,-4
USC00207222,"SAGINAW NUMBER 3, MI US",2/16/2021,0.33,14,6
USC00207222,"SAGINAW NUMBER 3, MI US",2/17/2021,0,17,-11
USC00207222,"SAGINAW NUMBER 3, MI US",2/18/2021,0,22,-11
USC00207222,"SAGINAW NUMBER 3, MI US",2/19/2021,0.04,25,10
USC00207222,"SAGINAW NUMBER 3, MI US",2/20/2021,0.02,26,15
USC00207222,"SAGINAW NUMBER 3, MI US",2/21/2021,0,29,1
USC00207222,"SAGINAW NUMBER 3, MI US",2/22/2021,0.19,32,2
USC00207222,"SAGINAW NUMBER 3, MI US",2/23/2021,0.08,35,29
USC00207222,"SAGINAW NUMBER 3, MI US",2/24/2021,0,47,35
USC00207222,"SAGINAW NUMBER 3, MI US",2/25/2021,0,40,18
USC00207222,"SAGINAW NUMBER 3, MI US",2/26/2021,0,40,19
USC00207222,"SAGINAW NUMBER 3, MI US",2/27/2021,0.25,43,22
USC00207222,"SAGINAW NUMBER 3, MI US",2/28/2021,0,44,27
USC00207222,"SAGINAW NUMBER 3, MI US",3/1/2021,0,48,31
USC00207222,"SAGINAW NUMBER 3, MI US",3/2/2021,0,31,12
USC00207222,"SAGINAW NUMBER 3, MI US",3/3/2021,0,39,15
USC00207222,"SAGINAW NUMBER 3, MI US",3/4/2021,0,50,26
USC00207222,"SAGINAW NUMBER 3, MI US",3/5/2021,0,33,19
USC00207222,"SAGINAW NUMBER 3, MI US",3/6/2021,0,40,20
USC00207222,"SAGINAW NUMBER 3, MI US",3/7/2021,0,40,16
USC00207222,"SAGINAW NUMBER 3, MI US",3/8/2021,0,38,17
USC00207222,"SAGINAW NUMBER 3, MI US",3/9/2021,0,62,28
USC00207222,"SAGINAW NUMBER 3, MI US",3/10/2021,0,60,31
USC00207222,"SAGINAW NUMBER 3, MI US",3/11/2021,0.02,69,48
USC00207222,"SAGINAW NUMBER 3, MI US",3/12/2021,0,57,34
USC00207222,"SAGINAW NUMBER 3, MI US",3/13/2021,0,50,20
USC00207222,"SAGINAW NUMBER 3, MI US",3/14/2021,0,51,23
USC00207222,"SAGINAW NUMBER 3, MI US",3/15/2021,0,51,21
USC00207222,"SAGINAW NUMBER 3, MI US",3/16/2021,0.03,40,23
USC00207222,"SAGINAW NUMBER 3, MI US",3/17/2021,0,38,28
USC00207222,"SAGINAW NUMBER 3, MI US",3/18/2021,0.06,51,28
USC00207222,"SAGINAW NUMBER 3, MI US",3/19/2021,0,39,27
USC00207222,"SAGINAW NUMBER 3, MI US",3/20/2021,0,48,25
USC00207222,"SAGINAW NUMBER 3, MI US",3/21/2021,0,59,24
USC00207222,"SAGINAW NUMBER 3, MI US",3/22/2021,0,67,28
USC00207222,"SAGINAW NUMBER 3, MI US",3/23/2021,0,70,42
USC00207222,"SAGINAW NUMBER 3, MI US",3/24/2021,0.13,74,49
USC00207222,"SAGINAW NUMBER 3, MI US",3/25/2021,0.04,69,46
USC00207222,"SAGINAW NUMBER 3, MI US",3/26/2021,0.95,52,34
USC00207222,"SAGINAW NUMBER 3, MI US",3/27/2021,0,47,34
USC00207222,"SAGINAW NUMBER 3, MI US",3/28/2021,0.08,51,34
USC00207222,"SAGINAW NUMBER 3, MI US",3/29/2021,0,46,26
USC00207222,"SAGINAW NUMBER 3, MI US",3/30/2021,0,53,27
USC00207222,"SAGINAW NUMBER 3, MI US",3/31/2021,0.02,69,37
USC00207222,"SAGINAW NUMBER 3, MI US",4/1/2021,0,47,23
USC00207222,"SAGINAW NUMBER 3, MI US",4/2/2021,0,37,20
USC00207222,"SAGINAW NUMBER 3, MI US",4/3/2021,0,48,21
USC00207222,"SAGINAW NUMBER 3, MI US",4/4/2021,0,63,36
USC00207222,"SAGINAW NUMBER 3, MI US",4/5/2021,0,66,36
USC00207222,"SAGINAW NUMBER 3, MI US",4/6/2021,0.33,64,44
USC00207222,"SAGINAW NUMBER 3, MI US",4/7/2021,0,78,47
USC00207222,"SAGINAW NUMBER 3, MI US",4/8/2021,0.1,81,51
USC00207222,"SAGINAW NUMBER 3, MI US",4/9/2021,0.3,80,55
USC00207222,"SAGINAW NUMBER 3, MI US",4/10/2021,0.1,72,46
USC00207222,"SAGINAW NUMBER 3, MI US",4/11/2021,0.55,73,48
USC00207222,"SAGINAW NUMBER 3, MI US",4/12/2021,0.02,64,48
USC00207222,"SAGINAW NUMBER 3, MI US",4/13/2021,0.01,62,41
USC00207222,"SAGINAW NUMBER 3, MI US",4/14/2021,0,62,37
USC00207222,"SAGINAW NUMBER 3, MI US",4/15/2021,0.01,51,37
USC00207222,"SAGINAW NUMBER 3, MI US",4/16/2021,0.05,45,37
USC00207222,"SAGINAW NUMBER 3, MI US",4/17/2021,0,57,35
USC00207222,"SAGINAW NUMBER 3, MI US",4/18/2021,0,60,35
USC00207222,"SAGINAW NUMBER 3, MI US",4/19/2021,0,62,38
USC00207222,"SAGINAW NUMBER 3, MI US",4/20/2021,0.03,56,31
USC00207222,"SAGINAW NUMBER 3, MI US",4/21/2021,0,40,25
USC00207222,"SAGINAW NUMBER 3, MI US",4/22/2021,0,42,25
USC00207222,"SAGINAW NUMBER 3, MI US",4/23/2021,0,51,29
USC00207222,"SAGINAW NUMBER 3, MI US",4/24/2021,0,64,37
USC00207222,"SAGINAW NUMBER 3, MI US",4/25/2021,0.02,60,36
USC00207222,"SAGINAW NUMBER 3, MI US",4/26/2021,0,50,32
USC00207222,"SAGINAW NUMBER 3, MI US",4/27/2021,0,54,35
USC00207222,"SAGINAW NUMBER 3, MI US",4/28/2021,0,77,46
USC00207222,"SAGINAW NUMBER 3, MI US",4/29/2021,0,68,46
USC00207222,"SAGINAW NUMBER 3, MI US",4/30/2021,0.04,55,41
USC00207222,"SAGINAW NUMBER 3, MI US",5/1/2021,0.04,53,29
USC00207222,"SAGINAW NUMBER 3, MI US",5/2/2021,0,70,33
USC00207222,"SAGINAW NUMBER 3, MI US",5/3/2021,0.21,83,49
USC00207222,"SAGINAW NUMBER 3, MI US",5/4/2021,0.4,62,53
USC00207222,"SAGINAW NUMBER 3, MI US",5/5/2021,0,59,41
USC00207222,"SAGINAW NUMBER 3, MI US",5/6/2021,0,57,39
USC00207222,"SAGINAW NUMBER 3, MI US",5/7/2021,0.05,50,38
USC00207222,"SAGINAW NUMBER 3, MI US",5/8/2021,0.14,52,34
USC00207222,"SAGINAW NUMBER 3, MI US",5/9/2021,0,57,35
USC00207222,"SAGINAW NUMBER 3, MI US",5/10/2021,0,58,35
USC00207222,"SAGINAW NUMBER 3, MI US",5/11/2021,0,55,35
USC00207222,"SAGINAW NUMBER 3, MI US",5/12/2021,0,55,37
USC00207222,"SAGINAW NUMBER 3, MI US",5/13/2021,0,67,37
USC00207222,"SAGINAW NUMBER 3, MI US",5/14/2021,0,70,43
USC00207222,"SAGINAW NUMBER 3, MI US",5/15/2021,0,75,46
USC00207222,"SAGINAW NUMBER 3, MI US",5/16/2021,0.04,73,53
USC00207222,"SAGINAW NUMBER 3, MI US",5/17/2021,0.01,69,48
USC00207222,"SAGINAW NUMBER 3, MI US",5/18/2021,0,80,51
USC00207222,"SAGINAW NUMBER 3, MI US",5/19/2021,0,84,57
USC00207222,"SAGINAW NUMBER 3, MI US",5/20/2021,0,85,63
USC00207222,"SAGINAW NUMBER 3, MI US",5/21/2021,0,88,65
USC00207222,"SAGINAW NUMBER 3, MI US",5/22/2021,0.02,87,65
USC00207222,"SAGINAW NUMBER 3, MI US",5/23/2021,0.01,86,64
USC00207222,"SAGINAW NUMBER 3, MI US",5/24/2021,0.2,79,52
USC00207222,"SAGINAW NUMBER 3, MI US",5/25/2021,0,78,57
USC00207222,"SAGINAW NUMBER 3, MI US",5/26/2021,0.24,87,61
USC00207222,"SAGINAW NUMBER 3, MI US",5/27/2021,0.01,77,41
USC00207222,"SAGINAW NUMBER 3, MI US",5/28/2021,0.23,59,40
USC00207222,"SAGINAW NUMBER 3, MI US",5/29/2021,0.21,49,38
USC00207222,"SAGINAW NUMBER 3, MI US",5/30/2021,0,60,37
USC00207222,"SAGINAW NUMBER 3, MI US",5/31/2021,0,72,43
USC00207222,"SAGINAW NUMBER 3, MI US",6/1/2021,0,75,52
USC00207222,"SAGINAW NUMBER 3, MI US",6/2/2021,0,78,54
USC00207222,"SAGINAW NUMBER 3, MI US",6/3/2021,0,80,54
USC00207222,"SAGINAW NUMBER 3, MI US",6/4/2021,,,
USC00207222,"SAGINAW NUMBER 3, MI US",6/5/2021,0,87,67
USC00207222,"SAGINAW NUMBER 3, MI US",6/6/2021,0,90,70
USC00207222,"SAGINAW NUMBER 3, MI US",6/7/2021,0,92,73
USC00207222,"SAGINAW NUMBER 3, MI US",6/8/2021,0.02,83,70
USC00207222,"SAGINAW NUMBER 3, MI US",6/9/2021,1.23,85,67
USC00207222,"SAGINAW NUMBER 3, MI US",6/10/2021,0,90,65
USC00207222,"SAGINAW NUMBER 3, MI US",6/11/2021,0,90,65
USC00207222,"SAGINAW NUMBER 3, MI US",6/12/2021,0.33,91,60
